GVKey,Company Name,Year,Data Date,File Count
29968,AK STEEL HOLDING CORP,2017,2017-12-31,1
29968,AK STEEL HOLDING CORP,2018,2018-12-31,2
30006,BRIGHTPOINT INC,1996,1996-12-31,2
30006,BRIGHTPOINT INC,1997,1997-12-31,2
30006,BRIGHTPOINT INC,1998,1998-12-31,2
30006,BRIGHTPOINT INC,1999,1999-12-31,2
30006,BRIGHTPOINT INC,2000,2000-12-31,2
30006,BRIGHTPOINT INC,2001,2001-12-31,1
30006,BRIGHTPOINT INC,2002,2002-12-31,1
30006,BRIGHTPOINT INC,2003,2003-12-31,1
30006,BRIGHTPOINT INC,2004,2004-12-31,1
30006,BRIGHTPOINT INC,2005,2005-12-31,1
30006,BRIGHTPOINT INC,2006,2006-12-31,1
30006,BRIGHTPOINT INC,2007,2007-12-31,1
30006,BRIGHTPOINT INC,2008,2008-12-31,1
30006,BRIGHTPOINT INC,2009,2009-12-31,2
30006,BRIGHTPOINT INC,2010,2010-12-31,2
30006,BRIGHTPOINT INC,2011,2011-12-31,1
30095,QUINTILES TRANSNATIONAL CORP,1996,1996-12-31,2
30095,QUINTILES TRANSNATIONAL CORP,1997,1997-12-31,2
30095,QUINTILES TRANSNATIONAL CORP,1998,1998-12-31,2
30095,QUINTILES TRANSNATIONAL CORP,1999,1999-12-31,2
30095,QUINTILES TRANSNATIONAL CORP,2000,2000-12-31,2
30095,QUINTILES TRANSNATIONAL CORP,2001,2001-12-31,1
30095,QUINTILES TRANSNATIONAL CORP,2002,2002-12-31,1
30095,QUINTILES TRANSNATIONAL CORP,2003,2003-12-31,1
30098,INGERSOLL RAND INC,2020,2020-12-31,1
30383,CASE CORP,1996,1996-12-31,2
30383,CASE CORP,1997,1997-12-31,2
30671,RELIANCE STEEL & ALUMINUM CO,1996,1996-12-31,2
30671,RELIANCE STEEL & ALUMINUM CO,1997,1997-12-31,2
30671,RELIANCE STEEL & ALUMINUM CO,1998,1998-12-31,2
30671,RELIANCE STEEL & ALUMINUM CO,1999,1999-12-31,3
30671,RELIANCE STEEL & ALUMINUM CO,2000,2000-12-31,4
30671,RELIANCE STEEL & ALUMINUM CO,2001,2001-12-31,2
30671,RELIANCE STEEL & ALUMINUM CO,2002,2002-12-31,4
30671,RELIANCE STEEL & ALUMINUM CO,2003,2003-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2004,2004-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2005,2005-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2006,2006-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2007,2007-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2008,2008-12-31,3
30671,RELIANCE STEEL & ALUMINUM CO,2009,2009-12-31,3
30671,RELIANCE STEEL & ALUMINUM CO,2010,2010-12-31,3
30671,RELIANCE STEEL & ALUMINUM CO,2011,2011-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2012,2012-12-31,2
30671,RELIANCE STEEL & ALUMINUM CO,2013,2013-12-31,3
30671,RELIANCE STEEL & ALUMINUM CO,2014,2014-12-31,3
30671,RELIANCE STEEL & ALUMINUM CO,2015,2015-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2016,2016-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2017,2017-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2018,2018-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2019,2019-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2020,2020-12-31,1
30671,RELIANCE STEEL & ALUMINUM CO,2021,2021-12-31,1
30697,AFFILIATED COMPUTER SERVICES,1998,1998-06-30,4
30697,AFFILIATED COMPUTER SERVICES,1999,1999-06-30,4
30697,AFFILIATED COMPUTER SERVICES,2000,2000-06-30,2
30697,AFFILIATED COMPUTER SERVICES,2001,2001-06-30,2
30697,AFFILIATED COMPUTER SERVICES,2002,2002-06-30,6
30697,AFFILIATED COMPUTER SERVICES,2003,2003-06-30,2
30697,AFFILIATED COMPUTER SERVICES,2004,2004-06-30,2
30697,AFFILIATED COMPUTER SERVICES,2005,2005-06-30,1
30697,AFFILIATED COMPUTER SERVICES,2006,2006-06-30,1
30697,AFFILIATED COMPUTER SERVICES,2007,2007-06-30,1
30697,AFFILIATED COMPUTER SERVICES,2008,2008-06-30,1
30697,AFFILIATED COMPUTER SERVICES,2009,2009-06-30,1
30950,MEDIA GENERAL INC,1996,1996-12-31,4
30950,MEDIA GENERAL INC,1997,1997-12-31,3
30950,MEDIA GENERAL INC,1998,1998-12-31,3
30950,MEDIA GENERAL INC,1999,1999-12-31,3
30950,MEDIA GENERAL INC,2000,2000-12-31,3
30950,MEDIA GENERAL INC,2001,2001-12-31,3
30950,MEDIA GENERAL INC,2002,2002-12-31,3
30950,MEDIA GENERAL INC,2003,2003-12-31,2
30950,MEDIA GENERAL INC,2004,2004-12-31,2
30950,MEDIA GENERAL INC,2005,2005-12-31,3
30950,MEDIA GENERAL INC,2006,2006-12-31,2
30950,MEDIA GENERAL INC,2007,2007-12-31,2
30950,MEDIA GENERAL INC,2008,2008-12-31,1
30950,MEDIA GENERAL INC,2009,2009-12-31,3
30950,MEDIA GENERAL INC,2010,2010-12-31,2
30950,MEDIA GENERAL INC,2011,2011-12-31,1
30950,MEDIA GENERAL INC,2012,2012-12-31,2
30950,MEDIA GENERAL INC,2013,2013-12-31,1
30950,MEDIA GENERAL INC,2014,2014-12-31,1
30950,MEDIA GENERAL INC,2015,2015-12-31,1
31392,PANTRY INC,1999,1999-09-30,1
31392,PANTRY INC,2000,2000-09-30,1
31392,PANTRY INC,2001,2001-09-30,1
31392,PANTRY INC,2002,2002-09-30,1
31392,PANTRY INC,2003,2003-09-30,1
31392,PANTRY INC,2004,2004-09-30,1
31392,PANTRY INC,2005,2005-09-30,1
31392,PANTRY INC,2006,2006-09-30,1
31453,INSIGHT ENTERPRISES INC,1998,1998-12-31,1
31453,INSIGHT ENTERPRISES INC,1999,1999-12-31,1
31453,INSIGHT ENTERPRISES INC,2000,2000-12-31,1
31453,INSIGHT ENTERPRISES INC,2001,2001-12-31,3
31453,INSIGHT ENTERPRISES INC,2002,2002-12-31,1
31453,INSIGHT ENTERPRISES INC,2003,2003-12-31,1
31453,INSIGHT ENTERPRISES INC,2004,2004-12-31,1
31453,INSIGHT ENTERPRISES INC,2005,2005-12-31,1
31453,INSIGHT ENTERPRISES INC,2006,2006-12-31,1
31453,INSIGHT ENTERPRISES INC,2007,2007-12-31,1
31453,INSIGHT ENTERPRISES INC,2008,2008-12-31,1
31453,INSIGHT ENTERPRISES INC,2009,2009-12-31,1
31453,INSIGHT ENTERPRISES INC,2010,2010-12-31,1
31453,INSIGHT ENTERPRISES INC,2011,2011-12-31,1
31453,INSIGHT ENTERPRISES INC,2012,2012-12-31,1
31453,INSIGHT ENTERPRISES INC,2013,2013-12-31,1
31453,INSIGHT ENTERPRISES INC,2014,2014-12-31,1
31453,INSIGHT ENTERPRISES INC,2015,2015-12-31,1
31453,INSIGHT ENTERPRISES INC,2016,2016-12-31,1
31453,INSIGHT ENTERPRISES INC,2017,2017-12-31,1
31453,INSIGHT ENTERPRISES INC,2018,2018-12-31,1
31453,INSIGHT ENTERPRISES INC,2019,2019-12-31,1
31453,INSIGHT ENTERPRISES INC,2020,2020-12-31,2
31453,INSIGHT ENTERPRISES INC,2021,2021-12-31,2
31549,CAREMARK RX INC,1996,1996-12-31,2
31549,CAREMARK RX INC,1997,1997-12-31,3
31549,CAREMARK RX INC,1998,1998-12-31,2
31549,CAREMARK RX INC,1999,1999-12-31,4
31549,CAREMARK RX INC,2000,2000-12-31,1
31549,CAREMARK RX INC,2002,2002-12-31,3
31549,CAREMARK RX INC,2003,2003-12-31,2
31549,CAREMARK RX INC,2004,2004-12-31,3
31549,CAREMARK RX INC,2005,2005-12-31,1
31549,CAREMARK RX INC,2006,2006-12-31,1
31587,DOLLAR TREE INC,1998,1998-12-31,1
31587,DOLLAR TREE INC,1999,1999-12-31,1
31587,DOLLAR TREE INC,2001,2001-12-31,1
31587,DOLLAR TREE INC,2004,2005-01-31,1
31587,DOLLAR TREE INC,2005,2006-01-31,1
31587,DOLLAR TREE INC,2006,2007-01-31,1
31587,DOLLAR TREE INC,2007,2008-01-31,1
31587,DOLLAR TREE INC,2008,2009-01-31,1
31587,DOLLAR TREE INC,2009,2010-01-31,1
31587,DOLLAR TREE INC,2010,2011-01-31,1
31587,DOLLAR TREE INC,2011,2012-01-31,1
31587,DOLLAR TREE INC,2012,2013-01-31,1
31587,DOLLAR TREE INC,2013,2014-01-31,1
31590,RIVIANA FOODS INC,1996,1996-06-30,2
31590,RIVIANA FOODS INC,1998,1998-06-30,1
31590,RIVIANA FOODS INC,1999,1999-06-30,1
31590,RIVIANA FOODS INC,2000,2000-06-30,1
31590,RIVIANA FOODS INC,2001,2001-06-30,1
31590,RIVIANA FOODS INC,2002,2002-06-30,1
31590,RIVIANA FOODS INC,2003,2003-06-30,1
31673,AMERISOURCEBERGEN CORP,1996,1996-09-30,1
31673,AMERISOURCEBERGEN CORP,1997,1997-09-30,1
31673,AMERISOURCEBERGEN CORP,1999,1999-09-30,1
31673,AMERISOURCEBERGEN CORP,2000,2000-09-30,1
31673,AMERISOURCEBERGEN CORP,2006,2006-09-30,1
31673,AMERISOURCEBERGEN CORP,2011,2011-09-30,1
31673,AMERISOURCEBERGEN CORP,2019,2019-09-30,1
31846,DARDEN RESTAURANTS INC,2005,2006-05-31,2
31846,DARDEN RESTAURANTS INC,2006,2007-05-31,2
31846,DARDEN RESTAURANTS INC,2007,2008-05-31,3
31846,DARDEN RESTAURANTS INC,2008,2009-05-31,2
31846,DARDEN RESTAURANTS INC,2009,2010-05-31,2
31846,DARDEN RESTAURANTS INC,2010,2011-05-31,4
31846,DARDEN RESTAURANTS INC,2011,2012-05-31,2
31846,DARDEN RESTAURANTS INC,2012,2013-05-31,3
31846,DARDEN RESTAURANTS INC,2013,2014-05-31,3
31846,DARDEN RESTAURANTS INC,2014,2015-05-31,3
31846,DARDEN RESTAURANTS INC,2015,2016-05-31,3
31846,DARDEN RESTAURANTS INC,2016,2017-05-31,3
31846,DARDEN RESTAURANTS INC,2017,2018-05-31,2
31846,DARDEN RESTAURANTS INC,2018,2019-05-31,1
31846,DARDEN RESTAURANTS INC,2019,2020-05-31,2
31846,DARDEN RESTAURANTS INC,2020,2021-05-31,2
31846,DARDEN RESTAURANTS INC,2021,2022-05-31,2
32372,CONSOL ENERGY INC,2018,2018-12-31,2
32372,CONSOL ENERGY INC,2019,2019-12-31,2
32372,CONSOL ENERGY INC,2020,2020-12-31,2
32372,CONSOL ENERGY INC,2021,OK,1
34443,DOW INC,2019,OK,1
34636,FOX CORP,2014,2014-06-30,1
34636,FOX CORP,2015,2015-06-30,1
34636,FOX CORP,2016,2016-06-30,2
34636,FOX CORP,2017,2017-06-30,2
34636,FOX CORP,2018,2018-06-30,2
35065,AVANTOR INC,2019,2019-12-31,2
35065,AVANTOR INC,2020,2020-12-31,2
35065,AVANTOR INC,2021,2021-12-31,2
35168,CORTEVA INC,2019,2019-12-31,2
35168,CORTEVA INC,2020,2020-12-31,1
35168,CORTEVA INC,2021,2021-12-31,1
35978,ARCONIC CORP,2019,2019-12-31,1
35978,ARCONIC CORP,2020,2020-12-31,1
35978,ARCONIC CORP,2021,2021-12-31,1
60894,CAMERON INTERNATIONAL CORP,1996,1996-12-31,2
60894,CAMERON INTERNATIONAL CORP,1997,1997-12-31,2
60894,CAMERON INTERNATIONAL CORP,1998,1998-12-31,2
60894,CAMERON INTERNATIONAL CORP,1999,1999-12-31,2
60894,CAMERON INTERNATIONAL CORP,2000,2000-12-31,2
60894,CAMERON INTERNATIONAL CORP,2001,2001-12-31,2
60894,CAMERON INTERNATIONAL CORP,2002,2002-12-31,2
60894,CAMERON INTERNATIONAL CORP,2003,2003-12-31,2
60894,CAMERON INTERNATIONAL CORP,2004,2004-12-31,2
60894,CAMERON INTERNATIONAL CORP,2005,2005-12-31,3
60894,CAMERON INTERNATIONAL CORP,2006,2006-12-31,3
60894,CAMERON INTERNATIONAL CORP,2007,2007-12-31,1
60894,CAMERON INTERNATIONAL CORP,2008,2008-12-31,2
60894,CAMERON INTERNATIONAL CORP,2009,2009-12-31,3
60894,CAMERON INTERNATIONAL CORP,2010,2010-12-31,2
60894,CAMERON INTERNATIONAL CORP,2011,2011-12-31,3
60894,CAMERON INTERNATIONAL CORP,2012,2012-12-31,2
60894,CAMERON INTERNATIONAL CORP,2013,2013-12-31,3
60894,CAMERON INTERNATIONAL CORP,2014,2014-12-31,2
60894,CAMERON INTERNATIONAL CORP,2015,2015-12-31,1
60900,DISH NETWORK CORP,1997,1997-12-31,2
60900,DISH NETWORK CORP,1998,1998-12-31,2
60900,DISH NETWORK CORP,1999,1999-12-31,3
60900,DISH NETWORK CORP,2000,2000-12-31,3
60900,DISH NETWORK CORP,2001,2001-12-31,3
60900,DISH NETWORK CORP,2002,2002-12-31,3
60900,DISH NETWORK CORP,2003,2003-12-31,3
60900,DISH NETWORK CORP,2004,2004-12-31,3
60900,DISH NETWORK CORP,2005,2005-12-31,3
60900,DISH NETWORK CORP,2006,2006-12-31,1
60900,DISH NETWORK CORP,2007,2007-12-31,3
60900,DISH NETWORK CORP,2008,2008-12-31,3
60900,DISH NETWORK CORP,2009,2009-12-31,3
60900,DISH NETWORK CORP,2010,2010-12-31,3
60900,DISH NETWORK CORP,2011,2011-12-31,3
60900,DISH NETWORK CORP,2012,2012-12-31,1
60900,DISH NETWORK CORP,2013,2013-12-31,3
60900,DISH NETWORK CORP,2014,2014-12-31,1
60900,DISH NETWORK CORP,2015,2015-12-31,3
60900,DISH NETWORK CORP,2016,2016-12-31,2
60900,DISH NETWORK CORP,2017,2017-12-31,2
60900,DISH NETWORK CORP,2018,2018-12-31,1
60900,DISH NETWORK CORP,2019,2019-12-31,2
60900,DISH NETWORK CORP,2020,2020-12-31,2
60900,DISH NETWORK CORP,2021,2021-12-31,2
61247,HARBINGER CORP,1998,1998-12-31,1
61247,HARBINGER CORP,1999,1999-12-31,1
61352,WYNDHAM INTERNATIONAL INC,1999,1999-12-31,1
61352,WYNDHAM INTERNATIONAL INC,2000,2000-12-31,1
61494,HENRY SCHEIN INC,1998,1998-12-31,1
61494,HENRY SCHEIN INC,1999,1999-12-31,1
61534,JACUZZI BRANDS INC,1997,1997-09-30,1
61591,NETAPP INC,1996,1997-04-30,1
61591,NETAPP INC,1997,1998-04-30,1
61591,NETAPP INC,1998,1999-04-30,1
61591,NETAPP INC,1999,2000-04-30,1
61775,HOST MARRIOTT SERVICES CORP,1997,1997-12-31,1
61775,HOST MARRIOTT SERVICES CORP,1998,1998-12-31,2
61795,ROADWAY CORP,1997,1997-12-31,1
61795,ROADWAY CORP,1998,1998-12-31,1
61795,ROADWAY CORP,1999,1999-12-31,1
61795,ROADWAY CORP,2000,2000-12-31,1
61795,ROADWAY CORP,2001,2001-12-31,2
61795,ROADWAY CORP,2002,2002-12-31,2
62655,DEAN FOODS CO,1997,1997-12-31,3
62655,DEAN FOODS CO,1998,1998-12-31,2
62655,DEAN FOODS CO,1999,1999-12-31,2
62655,DEAN FOODS CO,2000,2000-12-31,2
62655,DEAN FOODS CO,2006,2006-12-31,1
62655,DEAN FOODS CO,2008,2008-12-31,1
62655,DEAN FOODS CO,2010,2010-12-31,1
63000,RUSH ENTERPRISES INC,1997,1997-12-31,1
63000,RUSH ENTERPRISES INC,1998,1998-12-31,1
63000,RUSH ENTERPRISES INC,1999,1999-12-31,1
63000,RUSH ENTERPRISES INC,2004,2004-12-31,1
63000,RUSH ENTERPRISES INC,2005,2005-12-31,1
63000,RUSH ENTERPRISES INC,2006,2006-12-31,1
63000,RUSH ENTERPRISES INC,2007,2007-12-31,1
63000,RUSH ENTERPRISES INC,2008,2008-12-31,1
63619,ALLEGIANCE CORP,1996,1996-12-31,1
63619,ALLEGIANCE CORP,1997,1997-12-31,1
63637,MILLENNIUM CHEMICALS INC,1997,1997-12-31,1
63637,MILLENNIUM CHEMICALS INC,1998,1998-12-31,1
63637,MILLENNIUM CHEMICALS INC,1999,1999-12-31,1
63637,MILLENNIUM CHEMICALS INC,2000,2000-12-31,1
63637,MILLENNIUM CHEMICALS INC,2001,2001-12-31,1
63754,GULFSTREAM AEROSPACE,1997,1997-12-31,1
63754,GULFSTREAM AEROSPACE,1998,1998-12-31,1
63847,PENSKE AUTOMOTIVE GROUP INC,1997,1997-12-31,1
63847,PENSKE AUTOMOTIVE GROUP INC,2008,2008-12-31,1
63847,PENSKE AUTOMOTIVE GROUP INC,2010,2010-12-31,1
63892,NOV INC,1997,1997-12-31,1
63892,NOV INC,1998,1998-12-31,1
63892,NOV INC,2003,2003-12-31,1
63892,NOV INC,2007,2007-12-31,1
63892,NOV INC,2010,2010-12-31,1
63919,INGRAM MICRO INC,2010,2010-12-31,1
64096,NEWPORT NEWS SHIPBUILDING,1997,1997-12-31,1
64096,NEWPORT NEWS SHIPBUILDING,1998,1998-12-31,1
64096,NEWPORT NEWS SHIPBUILDING,1999,1999-12-31,1
64096,NEWPORT NEWS SHIPBUILDING,2000,2000-12-31,1
64166,QUEST DIAGNOSTICS INC,2004,2004-12-31,1
64166,QUEST DIAGNOSTICS INC,2006,2006-12-31,1
64166,QUEST DIAGNOSTICS INC,2007,2007-12-31,1
64166,QUEST DIAGNOSTICS INC,2009,2009-12-31,1
64166,QUEST DIAGNOSTICS INC,2010,2010-12-31,1
64302,INSPERITY INC,1998,1998-12-31,1
64302,INSPERITY INC,1999,1999-12-31,1
64302,INSPERITY INC,2000,2000-12-31,1
64302,INSPERITY INC,2001,2001-12-31,1
64410,CARMAX INC,1999,2000-02-29,1
64410,CARMAX INC,2000,2001-02-28,1
64410,CARMAX INC,2001,2002-02-28,1
64410,CARMAX INC,2002,2003-02-28,1
64410,CARMAX INC,2005,2006-02-28,1
64410,CARMAX INC,2006,2007-02-28,1
64690,AUTOLIV INC,1996,1996-12-31,1
64690,AUTOLIV INC,1997,1997-12-31,2
64690,AUTOLIV INC,1998,1998-12-31,2
64690,AUTOLIV INC,1999,1999-12-31,2
64690,AUTOLIV INC,2000,2000-12-31,2
64690,AUTOLIV INC,2002,2002-12-31,2
64690,AUTOLIV INC,2003,2003-12-31,2
64690,AUTOLIV INC,2004,2004-12-31,2
64690,AUTOLIV INC,2005,2005-12-31,1
64690,AUTOLIV INC,2006,2006-12-31,1
64690,AUTOLIV INC,2007,2007-12-31,1
64690,AUTOLIV INC,2008,2008-12-31,1
64690,AUTOLIV INC,2009,2009-12-31,1
64690,AUTOLIV INC,2010,2010-12-31,1
64690,AUTOLIV INC,2012,2012-12-31,1
64690,AUTOLIV INC,2013,2013-12-31,1
64690,AUTOLIV INC,2016,2016-12-31,1
64690,AUTOLIV INC,2017,2017-12-31,1
64690,AUTOLIV INC,2019,2019-12-31,1
64690,AUTOLIV INC,2021,2021-12-31,2
64768,AMAZON.COM INC,1996,1996-12-31,1
64768,AMAZON.COM INC,2005,2005-12-31,2
64768,AMAZON.COM INC,2007,2007-12-31,1
64768,AMAZON.COM INC,2008,2008-12-31,1
64768,AMAZON.COM INC,2009,2009-12-31,1
64768,AMAZON.COM INC,2010,2010-12-31,2
64768,AMAZON.COM INC,2011,2011-12-31,2
64768,AMAZON.COM INC,2012,2012-12-31,2
64768,AMAZON.COM INC,2013,2013-12-31,1
64768,AMAZON.COM INC,2014,2014-12-31,1
64768,AMAZON.COM INC,2015,2015-12-31,1
64891,RALPH LAUREN CORP,1998,1999-03-31,1
64891,RALPH LAUREN CORP,1999,2000-03-31,1
64891,RALPH LAUREN CORP,2000,2001-03-31,1
64891,RALPH LAUREN CORP,2001,2002-03-31,1
64891,RALPH LAUREN CORP,2002,2003-03-31,1
64891,RALPH LAUREN CORP,2003,2004-03-31,1
64891,RALPH LAUREN CORP,2004,2005-03-31,1
64891,RALPH LAUREN CORP,2005,2006-03-31,1
64891,RALPH LAUREN CORP,2006,2007-03-31,1
64891,RALPH LAUREN CORP,2007,2008-03-31,1
65105,BJ'S WHOLESALE CLUB INC,2008,2009-01-31,1
65399,MERITOR INC,1997,1997-09-30,2
65399,MERITOR INC,1998,1998-09-30,2
65399,MERITOR INC,1999,1999-09-30,1
65399,MERITOR INC,2000,2000-09-30,1
65399,MERITOR INC,2011,2011-09-30,1
65417,YUM BRANDS INC,2014,2014-12-31,1
65417,YUM BRANDS INC,2015,2015-12-31,1
65609,C H ROBINSON WORLDWIDE INC,2005,2005-12-31,1
65609,C H ROBINSON WORLDWIDE INC,2006,2006-12-31,1
65795,ENCOMPASS SERVICES CORP,1998,1998-12-31,1
66016,INGREDION INC,1997,1997-12-31,1
66016,INGREDION INC,1998,1998-12-31,1
66016,INGREDION INC,1999,1999-12-31,1
66016,INGREDION INC,2000,2000-12-31,1
66016,INGREDION INC,2001,2001-12-31,1
66016,INGREDION INC,2003,2003-12-31,1
66016,INGREDION INC,2004,2004-12-31,1
66290,STEELCASE INC,1998,1999-02-28,1
66290,STEELCASE INC,2000,2001-02-28,1
66708,BROADCOM CORP,1998,1998-12-31,1
66708,BROADCOM CORP,1999,1999-12-31,1
66708,BROADCOM CORP,2000,2000-12-31,1
100080,BAYER AG,1996,1996-12-31,3
100080,BAYER AG,1997,1997-12-31,4
100080,BAYER AG,1998,1998-12-31,4
100080,BAYER AG,1999,1999-12-31,4
100080,BAYER AG,2000,2000-12-31,4
100080,BAYER AG,2001,2001-12-31,3
100080,BAYER AG,2002,2002-12-31,4
100080,BAYER AG,2003,2003-12-31,3
100080,BAYER AG,2004,2004-12-31,4
100080,BAYER AG,2005,2005-12-31,4
100080,BAYER AG,2006,2006-12-31,4
100080,BAYER AG,2007,2007-12-31,4
100080,BAYER AG,2008,2008-12-31,2
100080,BAYER AG,2009,2009-12-31,2
100080,BAYER AG,2010,2010-12-31,2
100080,BAYER AG,2011,2011-12-31,2
100080,BAYER AG,2012,2012-12-31,3
100080,BAYER AG,2013,2013-12-31,2
100080,BAYER AG,2014,2014-12-31,2
100080,BAYER AG,2015,2015-12-31,2
100080,BAYER AG,2016,2016-12-31,2
100080,BAYER AG,2017,2017-12-31,3
100080,BAYER AG,2018,2018-12-31,2
100080,BAYER AG,2019,2019-12-31,2
100080,BAYER AG,2020,2020-12-31,1
100080,BAYER AG,2021,2021-12-31,2
110685,L3 TECHNOLOGIES INC,1999,1999-12-31,1
110685,L3 TECHNOLOGIES INC,2000,2000-12-31,1
110685,L3 TECHNOLOGIES INC,2001,2001-12-31,1
110685,L3 TECHNOLOGIES INC,2002,2002-12-31,1
110685,L3 TECHNOLOGIES INC,2006,2006-12-31,1
110685,L3 TECHNOLOGIES INC,2007,2007-12-31,1
110685,L3 TECHNOLOGIES INC,2012,2012-12-31,1
110685,L3 TECHNOLOGIES INC,2013,2013-12-31,1
110685,L3 TECHNOLOGIES INC,2014,2014-12-31,1
114303,CONOCO INC,1998,1998-12-31,1
114303,CONOCO INC,1999,1999-12-31,1
114303,CONOCO INC,2000,2000-12-31,1
114303,CONOCO INC,2001,2001-12-31,2
114524,EBAY INC,2002,2002-12-31,1
114524,EBAY INC,2005,2005-12-31,1
115016,AMERICAN STANDARD INC,1997,1997-12-31,1
117768,NVIDIA CORP,2000,2001-01-31,1
117768,NVIDIA CORP,2001,2002-01-31,1
117768,NVIDIA CORP,2002,2003-01-31,1
117768,NVIDIA CORP,2003,2004-01-31,1
117768,NVIDIA CORP,2004,2005-01-31,1
117768,NVIDIA CORP,2005,2006-01-31,1
117768,NVIDIA CORP,2006,2007-01-31,1
117768,NVIDIA CORP,2007,2008-01-31,1
117768,NVIDIA CORP,2008,2009-01-31,1
117768,NVIDIA CORP,2009,2010-01-31,1
117768,NVIDIA CORP,2010,2011-01-31,1
117768,NVIDIA CORP,2011,2012-01-31,2
117768,NVIDIA CORP,2012,2013-01-31,1
117768,NVIDIA CORP,2013,2014-01-31,2
117768,NVIDIA CORP,2014,2015-01-31,2
117768,NVIDIA CORP,2015,2016-01-31,2
117768,NVIDIA CORP,2016,2017-01-31,2
117768,NVIDIA CORP,2017,2018-01-31,2
117768,NVIDIA CORP,2018,2019-01-31,1
117768,NVIDIA CORP,2019,2020-01-31,2
117768,NVIDIA CORP,2020,2021-01-31,2
117768,NVIDIA CORP,2021,2022-01-31,2
119314,BOOKING HOLDINGS INC,1999,1999-12-31,2
119314,BOOKING HOLDINGS INC,2000,2000-12-31,1
119314,BOOKING HOLDINGS INC,2001,2001-12-31,1
119314,BOOKING HOLDINGS INC,2002,2002-12-31,1
119314,BOOKING HOLDINGS INC,2003,2003-12-31,1
119314,BOOKING HOLDINGS INC,2004,2004-12-31,1
119314,BOOKING HOLDINGS INC,2005,2005-12-31,1
119314,BOOKING HOLDINGS INC,2006,2006-12-31,1
119314,BOOKING HOLDINGS INC,2007,2007-12-31,1
119314,BOOKING HOLDINGS INC,2008,2008-12-31,1
119314,BOOKING HOLDINGS INC,2009,2009-12-31,1
119314,BOOKING HOLDINGS INC,2010,2010-12-31,1
119314,BOOKING HOLDINGS INC,2011,2011-12-31,3
119314,BOOKING HOLDINGS INC,2012,2012-12-31,1
119314,BOOKING HOLDINGS INC,2013,2013-12-31,1
119314,BOOKING HOLDINGS INC,2014,2014-12-31,1
119314,BOOKING HOLDINGS INC,2015,2015-12-31,3
119314,BOOKING HOLDINGS INC,2016,2016-12-31,1
119314,BOOKING HOLDINGS INC,2017,2017-12-31,1
119314,BOOKING HOLDINGS INC,2018,2018-12-31,1
119314,BOOKING HOLDINGS INC,2019,2019-12-31,1
119314,BOOKING HOLDINGS INC,2020,2020-12-31,1
119314,BOOKING HOLDINGS INC,2021,2021-12-31,1
119417,PEPSI BOTTLING GROUP INC,1999,1999-12-31,1
119417,PEPSI BOTTLING GROUP INC,2000,2000-12-31,1
119417,PEPSI BOTTLING GROUP INC,2001,2001-12-31,2
119417,PEPSI BOTTLING GROUP INC,2002,2002-12-31,2
119417,PEPSI BOTTLING GROUP INC,2003,2003-12-31,2
119417,PEPSI BOTTLING GROUP INC,2004,2004-12-31,2
120877,REYNOLDS AMERICAN INC,2006,2006-12-31,1
120877,REYNOLDS AMERICAN INC,2010,2010-12-31,1
122380,LENNOX INTERNATIONAL INC,1999,1999-12-31,1
122380,LENNOX INTERNATIONAL INC,2007,2007-12-31,1
122380,LENNOX INTERNATIONAL INC,2011,2011-12-31,1
126136,CHARTER COMMUNICATIONS INC,2002,2002-12-31,2
126136,CHARTER COMMUNICATIONS INC,2015,2015-12-31,1
126296,EXPEDIA GROUP INC,2015,2015-12-31,1
126554,AGILENT TECHNOLOGIES INC,2002,2002-10-31,2
126554,AGILENT TECHNOLOGIES INC,2006,2006-10-31,3
126554,AGILENT TECHNOLOGIES INC,2008,2008-10-31,3
126554,AGILENT TECHNOLOGIES INC,2009,2009-10-31,3
126554,AGILENT TECHNOLOGIES INC,2010,2010-10-31,3
126554,AGILENT TECHNOLOGIES INC,2011,2011-10-31,3
126554,AGILENT TECHNOLOGIES INC,2012,2012-10-31,3
126554,AGILENT TECHNOLOGIES INC,2013,2013-10-31,3
126554,AGILENT TECHNOLOGIES INC,2014,2014-10-31,3
126554,AGILENT TECHNOLOGIES INC,2015,2015-10-31,1
126554,AGILENT TECHNOLOGIES INC,2016,2016-10-31,2
126554,AGILENT TECHNOLOGIES INC,2017,2017-10-31,2
126554,AGILENT TECHNOLOGIES INC,2018,2018-10-31,1
126554,AGILENT TECHNOLOGIES INC,2019,2019-10-31,2
126554,AGILENT TECHNOLOGIES INC,2020,2020-10-31,1
126554,AGILENT TECHNOLOGIES INC,2021,2021-10-31,1
128978,PACKAGING CORP OF AMERICA,1999,1999-12-31,1
