GVKey,Company Name,Year,Data Date,Status
61591,NETAPP INC,2004,2005-04-30,N
61591,NETAPP INC,2005,2006-04-30,N
61591,NETAPP INC,2006,2007-04-30,N
61591,NETAPP INC,2007,2008-04-30,N
61591,NETAPP INC,2008,2009-04-30,N
61591,NETAPP INC,2009,2010-04-30,N
61591,NETAPP INC,2010,2011-04-30,N
61591,NETAPP INC,2011,2012-04-30,N
61591,NETAPP INC,2012,2013-04-30,N
61591,NETAPP INC,2013,2014-04-30,N
61591,NETAPP INC,2014,2015-04-30,N
61591,NETAPP INC,2015,2016-04-30,N
61591,NETAPP INC,2016,2017-04-30,N
61591,NETAPP INC,2017,2018-04-30,N
61591,NETAPP INC,2018,2019-04-30,N
61591,NETAPP INC,2019,2020-04-30,N
61591,NETAPP INC,2020,2021-04-30,N
61591,NETAPP INC,2021,2022-04-30,N
61775,HOST MARRIOTT SERVICES CORP,1996,1996-12-31,N
61795,ROADWAY CORP,1996,1996-12-31,N
62290,REVLON INC  -CL A,1996,1996-12-31,NA
62290,REVLON INC  -CL A,1997,1997-12-31,NA
62290,REVLON INC  -CL A,1998,1998-12-31,NA
62290,REVLON INC  -CL A,1999,1999-12-31,NA
62290,REVLON INC  -CL A,2000,2000-12-31,NA
62290,REVLON INC  -CL A,2001,2001-12-31,NA
62290,REVLON INC  -CL A,2002,2002-12-31,NA
62290,REVLON INC  -CL A,2003,2003-12-31,NA
62290,REVLON INC  -CL A,2004,2004-12-31,NA
62290,REVLON INC  -CL A,2005,2005-12-31,NA
62290,REVLON INC  -CL A,2006,2006-12-31,NA
62290,REVLON INC  -CL A,2007,2007-12-31,NA
62290,REVLON INC  -CL A,2008,2008-12-31,NA
62290,REVLON INC  -CL A,2009,2009-12-31,NA
62290,REVLON INC  -CL A,2010,2010-12-31,NA
62290,REVLON INC  -CL A,2011,2011-12-31,NA
62290,REVLON INC  -CL A,2012,2012-12-31,NA
62290,REVLON INC  -CL A,2013,2013-12-31,NA
62290,REVLON INC  -CL A,2014,2014-12-31,NA
62290,REVLON INC  -CL A,2015,2015-12-31,NA
62290,REVLON INC  -CL A,2016,2016-12-31,NA
62290,REVLON INC  -CL A,2017,2017-12-31,NA
62290,REVLON INC  -CL A,2018,2018-12-31,NA
62290,REVLON INC  -CL A,2019,2019-12-31,NA
62290,REVLON INC  -CL A,2020,2020-12-31,NA
62290,REVLON INC  -CL A,2021,2021-12-31,NA
62599,LUCENT TECHNOLOGIES INC,1996,1996-09-30,N
62599,LUCENT TECHNOLOGIES INC,2006,2006-09-30,N
62655,DEAN FOODS CO,2007,2007-12-31,N
62655,DEAN FOODS CO,2009,2009-12-31,N
62655,DEAN FOODS CO,2011,2011-12-31,N
62655,DEAN FOODS CO,2012,2012-12-31,N
62655,DEAN FOODS CO,2013,2013-12-31,N
62655,DEAN FOODS CO,2014,2014-12-31,N
62655,DEAN FOODS CO,2015,2015-12-31,N
62655,DEAN FOODS CO,2016,2016-12-31,N
62655,DEAN FOODS CO,2017,2017-12-31,N
62655,DEAN FOODS CO,2018,2018-12-31,N
62655,DEAN FOODS CO,2019,2019-12-31,N
62898,DAN RIVER INC  -CL A,1996,1996-12-31,NA
62898,DAN RIVER INC  -CL A,1997,1997-12-31,NA
62898,DAN RIVER INC  -CL A,1998,1998-12-31,NA
62898,DAN RIVER INC  -CL A,1999,1999-12-31,NA
62898,DAN RIVER INC  -CL A,2000,2000-12-31,NA
62898,DAN RIVER INC  -CL A,2001,2001-12-31,NA
62898,DAN RIVER INC  -CL A,2002,2002-12-31,NA
62898,DAN RIVER INC  -CL A,2003,2003-12-31,NA
63000,RUSH ENTERPRISES INC,1996,1996-12-31,N
63000,RUSH ENTERPRISES INC,2000,2000-12-31,N
63000,RUSH ENTERPRISES INC,2001,2001-12-31,N
63000,RUSH ENTERPRISES INC,2002,2002-12-31,N
63000,RUSH ENTERPRISES INC,2003,2003-12-31,N
63000,RUSH ENTERPRISES INC,2009,2009-12-31,N
63000,RUSH ENTERPRISES INC,2010,2010-12-31,N
63000,RUSH ENTERPRISES INC,2011,2011-12-31,N
63000,RUSH ENTERPRISES INC,2012,2012-12-31,N
63000,RUSH ENTERPRISES INC,2013,2013-12-31,N
63000,RUSH ENTERPRISES INC,2014,2014-12-31,N
63000,RUSH ENTERPRISES INC,2015,2015-12-31,N
63000,RUSH ENTERPRISES INC,2016,2016-12-31,N
63000,RUSH ENTERPRISES INC,2017,2017-12-31,N
63000,RUSH ENTERPRISES INC,2018,2018-12-31,N
63000,RUSH ENTERPRISES INC,2019,2019-12-31,N
63000,RUSH ENTERPRISES INC,2020,2020-12-31,N
63000,RUSH ENTERPRISES INC,2021,2021-12-31,N
63079,STATER BROS HOLDINGS INC,1996,1996-09-30,N
63079,STATER BROS HOLDINGS INC,1997,1997-09-30,N
63079,STATER BROS HOLDINGS INC,1998,1998-09-30,N
63079,STATER BROS HOLDINGS INC,1999,1999-09-30,N
63079,STATER BROS HOLDINGS INC,2009,2009-09-30,N
63111,RYERSON TULL INC-OLD,1996,1996-12-31,NA
63111,RYERSON TULL INC-OLD,1997,1997-12-31,NA
63111,RYERSON TULL INC-OLD,1998,1998-12-31,NA
63619,ALLEGIANCE CORP,1998,1998-12-31,N
63637,MILLENNIUM CHEMICALS INC,1996,1996-12-31,N
63637,MILLENNIUM CHEMICALS INC,2002,2002-12-31,N
63637,MILLENNIUM CHEMICALS INC,2003,2003-12-31,N
63637,MILLENNIUM CHEMICALS INC,2004,2004-12-31,N
63637,MILLENNIUM CHEMICALS INC,2005,2005-12-31,N
63637,MILLENNIUM CHEMICALS INC,2006,2006-12-31,N
63637,MILLENNIUM CHEMICALS INC,2007,2007-12-31,N
63754,GULFSTREAM AEROSPACE,1996,1996-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,1996,1996-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,1998,1998-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,1999,1999-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2000,2000-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2001,2001-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2002,2002-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2003,2003-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2004,2004-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2005,2005-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2006,2006-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2007,2007-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2009,2009-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2011,2011-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2012,2012-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2013,2013-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2014,2014-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2015,2015-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2016,2016-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2017,2017-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2018,2018-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2019,2019-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2020,2020-12-31,N
63847,PENSKE AUTOMOTIVE GROUP INC,2021,2021-12-31,N
63892,NOV INC,1996,1996-12-31,N
63892,NOV INC,1999,1999-12-31,N
63892,NOV INC,2000,2000-12-31,N
63892,NOV INC,2001,2001-12-31,N
63892,NOV INC,2002,2002-12-31,N
63892,NOV INC,2004,2004-12-31,N
63892,NOV INC,2005,2005-12-31,N
63892,NOV INC,2006,2006-12-31,N
63892,NOV INC,2008,2008-12-31,N
63892,NOV INC,2009,2009-12-31,N
63892,NOV INC,2011,2011-12-31,N
63892,NOV INC,2012,2012-12-31,N
63892,NOV INC,2013,2013-12-31,N
63892,NOV INC,2014,2014-12-31,N
63892,NOV INC,2015,2015-12-31,N
63892,NOV INC,2016,2016-12-31,N
63892,NOV INC,2017,2017-12-31,N
63892,NOV INC,2018,2018-12-31,N
63892,NOV INC,2019,2019-12-31,N
63892,NOV INC,2020,2020-12-31,N
63892,NOV INC,2021,2021-12-31,N
63919,INGRAM MICRO INC,1996,1996-12-31,N
63919,INGRAM MICRO INC,2005,2005-12-31,N
63919,INGRAM MICRO INC,2006,2006-12-31,N
63919,INGRAM MICRO INC,2007,2007-12-31,N
63919,INGRAM MICRO INC,2008,2008-12-31,N
63919,INGRAM MICRO INC,2009,2009-12-31,N
63919,INGRAM MICRO INC,2011,2011-12-31,N
63919,INGRAM MICRO INC,2012,2012-12-31,N
63919,INGRAM MICRO INC,2013,2013-12-31,N
63919,INGRAM MICRO INC,2014,2014-12-31,N
63927,UNITED NATURAL FOODS INC,1996,1996-07-31,N
63927,UNITED NATURAL FOODS INC,1997,1997-07-31,N
63927,UNITED NATURAL FOODS INC,2009,2009-07-31,N
63927,UNITED NATURAL FOODS INC,2020,2020-07-31,N
63927,UNITED NATURAL FOODS INC,2021,2021-07-31,N
64030,STEEL DYNAMICS INC,1996,1996-12-31,N
64030,STEEL DYNAMICS INC,2020,2020-12-31,N
64030,STEEL DYNAMICS INC,2021,2021-12-31,N
64096,NEWPORT NEWS SHIPBUILDING,1996,1996-12-31,N
64166,QUEST DIAGNOSTICS INC,1998,1998-12-31,N
64166,QUEST DIAGNOSTICS INC,2000,2000-12-31,N
64166,QUEST DIAGNOSTICS INC,2002,2002-12-31,N
64166,QUEST DIAGNOSTICS INC,2005,2005-12-31,N
64166,QUEST DIAGNOSTICS INC,2008,2008-12-31,N
64166,QUEST DIAGNOSTICS INC,2011,2011-12-31,N
64166,QUEST DIAGNOSTICS INC,2012,2012-12-31,N
64166,QUEST DIAGNOSTICS INC,2013,2013-12-31,N
64166,QUEST DIAGNOSTICS INC,2014,2014-12-31,N
64166,QUEST DIAGNOSTICS INC,2015,2015-12-31,N
64166,QUEST DIAGNOSTICS INC,2016,2016-12-31,N
64166,QUEST DIAGNOSTICS INC,2017,2017-12-31,N
64166,QUEST DIAGNOSTICS INC,2018,2018-12-31,N
64166,QUEST DIAGNOSTICS INC,2019,2019-12-31,N
64166,QUEST DIAGNOSTICS INC,2020,2020-12-31,N
64166,QUEST DIAGNOSTICS INC,2021,2021-12-31,N
64175,LITHIA MOTORS INC  -CL A,1996,1996-12-31,NA
64175,LITHIA MOTORS INC  -CL A,1997,1997-12-31,NA
64175,LITHIA MOTORS INC  -CL A,1998,1998-12-31,NA
64175,LITHIA MOTORS INC  -CL A,1999,1999-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2000,2000-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2001,2001-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2002,2002-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2003,2003-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2004,2004-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2005,2005-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2006,2006-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2007,2007-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2008,2008-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2009,2009-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2010,2010-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2011,2011-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2012,2012-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2013,2013-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2014,2014-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2015,2015-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2016,2016-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2017,2017-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2018,2018-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2019,2019-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2020,2020-12-31,NA
64175,LITHIA MOTORS INC  -CL A,2021,2021-12-31,NA
64302,INSPERITY INC,1996,1996-12-31,N
64302,INSPERITY INC,1997,1997-12-31,N
64302,INSPERITY INC,2002,2002-12-31,N
64302,INSPERITY INC,2003,2003-12-31,N
64302,INSPERITY INC,2004,2004-12-31,N
64302,INSPERITY INC,2005,2005-12-31,N
64302,INSPERITY INC,2006,2006-12-31,N
64302,INSPERITY INC,2007,2007-12-31,N
64302,INSPERITY INC,2008,2008-12-31,N
64302,INSPERITY INC,2009,2009-12-31,N
64302,INSPERITY INC,2010,2010-12-31,N
64302,INSPERITY INC,2011,2011-12-31,N
64302,INSPERITY INC,2012,2012-12-31,N
64302,INSPERITY INC,2013,2013-12-31,N
64302,INSPERITY INC,2014,2014-12-31,N
64302,INSPERITY INC,2015,2015-12-31,N
64302,INSPERITY INC,2016,2016-12-31,N
64302,INSPERITY INC,2017,2017-12-31,N
64302,INSPERITY INC,2018,2018-12-31,N
64302,INSPERITY INC,2019,2019-12-31,N
64302,INSPERITY INC,2020,2020-12-31,N
64302,INSPERITY INC,2021,2021-12-31,N
64389,SILGAN HOLDINGS INC,1996,1996-12-31,N
64389,SILGAN HOLDINGS INC,2011,2011-12-31,N
64389,SILGAN HOLDINGS INC,2020,2020-12-31,N
64389,SILGAN HOLDINGS INC,2021,2021-12-31,N
64410,CARMAX INC,1996,1997-02-28,N
64410,CARMAX INC,1997,1998-02-28,N
64410,CARMAX INC,1998,1999-02-28,N
64410,CARMAX INC,2008,2009-02-28,N
64410,CARMAX INC,2009,2010-02-28,N
64410,CARMAX INC,2010,2011-02-28,N
64410,CARMAX INC,2011,2012-02-29,N
64410,CARMAX INC,2012,2013-02-28,N
64410,CARMAX INC,2013,2014-02-28,N
64410,CARMAX INC,2014,2015-02-28,N
64410,CARMAX INC,2015,2016-02-29,N
64410,CARMAX INC,2016,2017-02-28,N
64410,CARMAX INC,2017,2018-02-28,N
64410,CARMAX INC,2018,2019-02-28,N
64410,CARMAX INC,2019,2020-02-29,N
64410,CARMAX INC,2020,2021-02-28,N
64410,CARMAX INC,2021,2022-02-28,N
64690,AUTOLIV INC,2011,2011-12-31,N
64690,AUTOLIV INC,2014,2014-12-31,N
64690,AUTOLIV INC,2015,2015-12-31,N
64690,AUTOLIV INC,2018,2018-12-31,N
64690,AUTOLIV INC,2020,2020-12-31,N
64768,AMAZON.COM INC,2016,2016-12-31,N
64768,AMAZON.COM INC,2017,2017-12-31,N
64768,AMAZON.COM INC,2018,2018-12-31,N
64768,AMAZON.COM INC,2019,2019-12-31,N
64768,AMAZON.COM INC,2020,2020-12-31,N
64768,AMAZON.COM INC,2021,2021-12-31,N
64891,RALPH LAUREN CORP,1996,1997-03-31,N
64891,RALPH LAUREN CORP,1997,1998-03-31,N
64891,RALPH LAUREN CORP,2008,2009-03-31,N
64891,RALPH LAUREN CORP,2009,2010-03-31,N
64891,RALPH LAUREN CORP,2010,2011-03-31,N
64891,RALPH LAUREN CORP,2011,2012-03-31,N
64891,RALPH LAUREN CORP,2012,2013-03-31,N
64891,RALPH LAUREN CORP,2013,2014-03-31,N
64891,RALPH LAUREN CORP,2014,2015-03-31,N
64891,RALPH LAUREN CORP,2015,2016-03-31,N
64891,RALPH LAUREN CORP,2016,2017-03-31,N
64891,RALPH LAUREN CORP,2017,2018-03-31,N
64891,RALPH LAUREN CORP,2018,2019-03-31,N
64891,RALPH LAUREN CORP,2019,2020-03-31,N
64891,RALPH LAUREN CORP,2020,2021-03-31,N
64891,RALPH LAUREN CORP,2021,2022-03-31,N
65105,BJ'S WHOLESALE CLUB INC,1996,1997-01-31,N
65105,BJ'S WHOLESALE CLUB INC,1997,1998-01-31,N
65105,BJ'S WHOLESALE CLUB INC,1998,1999-01-31,N
65105,BJ'S WHOLESALE CLUB INC,1999,2000-01-31,N
65105,BJ'S WHOLESALE CLUB INC,2000,2001-01-31,N
65105,BJ'S WHOLESALE CLUB INC,2002,2003-01-31,N
65105,BJ'S WHOLESALE CLUB INC,2003,2004-01-31,N
65105,BJ'S WHOLESALE CLUB INC,2004,2005-01-31,N
65105,BJ'S WHOLESALE CLUB INC,2005,2006-01-31,N
65105,BJ'S WHOLESALE CLUB INC,2006,2007-01-31,N
65105,BJ'S WHOLESALE CLUB INC,2007,2008-01-31,N
65105,BJ'S WHOLESALE CLUB INC,2009,2010-01-31,N
65105,BJ'S WHOLESALE CLUB INC,2010,2011-01-31,N
65399,MERITOR INC,1996,1996-09-30,N
65399,MERITOR INC,2001,2001-09-30,N
65399,MERITOR INC,2002,2002-09-30,N
65399,MERITOR INC,2003,2003-09-30,N
65399,MERITOR INC,2004,2004-09-30,N
65399,MERITOR INC,2005,2005-09-30,N
65399,MERITOR INC,2006,2006-09-30,N
65399,MERITOR INC,2007,2007-09-30,N
65399,MERITOR INC,2008,2008-09-30,N
65399,MERITOR INC,2009,2009-09-30,N
65399,MERITOR INC,2010,2010-09-30,N
65399,MERITOR INC,2012,2012-09-30,N
65399,MERITOR INC,2013,2013-09-30,N
65399,MERITOR INC,2014,2014-09-30,N
65399,MERITOR INC,2015,2015-09-30,N
65399,MERITOR INC,2016,2016-09-30,N
65399,MERITOR INC,2017,2017-09-30,N
65399,MERITOR INC,2018,2018-09-30,N
65399,MERITOR INC,2019,2019-09-30,N
65399,MERITOR INC,2020,2020-09-30,N
65399,MERITOR INC,2021,2021-09-30,N
65417,YUM BRANDS INC,1996,1996-12-31,N
65417,YUM BRANDS INC,2020,2020-12-31,N
65417,YUM BRANDS INC,2021,2021-12-31,N
65459,SPECTRUM BRANDS HOLDINGS INC,1996,1996-06-30,N
65459,SPECTRUM BRANDS HOLDINGS INC,2005,2005-09-30,N
65459,SPECTRUM BRANDS HOLDINGS INC,2006,2006-09-30,N
65609,C H ROBINSON WORLDWIDE INC,1996,1996-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2008,2008-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2009,2009-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2010,2010-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2011,2011-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2012,2012-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2013,2013-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2014,2014-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2015,2015-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2016,2016-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2017,2017-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2018,2018-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2019,2019-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2020,2020-12-31,N
65609,C H ROBINSON WORLDWIDE INC,2021,2021-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2005,2005-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2006,2006-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2007,2007-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2008,2008-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2009,2009-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2010,2010-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2011,2011-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2012,2012-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2013,2013-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2014,2014-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2015,2015-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2016,2016-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2017,2017-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2018,2018-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2019,2019-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2020,2020-12-31,N
65718,GROUP 1 AUTOMOTIVE INC,2021,2021-12-31,N
65795,ENCOMPASS SERVICES CORP,1996,1996-12-31,N
65795,ENCOMPASS SERVICES CORP,1997,1997-12-31,N
65795,ENCOMPASS SERVICES CORP,1999,1999-12-31,N
65795,ENCOMPASS SERVICES CORP,2000,2000-12-31,N
65795,ENCOMPASS SERVICES CORP,2001,2001-12-31,N
65831,SONIC AUTOMOTIVE INC  -CL A,1996,1996-12-31,NA
65831,SONIC AUTOMOTIVE INC  -CL A,1997,1997-12-31,NA
65831,SONIC AUTOMOTIVE INC  -CL A,2020,2020-12-31,NA
65831,SONIC AUTOMOTIVE INC  -CL A,2021,2021-12-31,NA
65910,FREEPORT MCMORAN SULPHUR INC,1996,1996-12-31,N
65910,FREEPORT MCMORAN SULPHUR INC,1997,1997-12-31,N
66016,INGREDION INC,1996,1996-12-31,N
66016,INGREDION INC,2002,2002-12-31,N
66016,INGREDION INC,2005,2005-12-31,N
66016,INGREDION INC,2006,2006-12-31,N
66016,INGREDION INC,2007,2007-12-31,N
66016,INGREDION INC,2008,2008-12-31,N
66016,INGREDION INC,2009,2009-12-31,N
66016,INGREDION INC,2010,2010-12-31,N
66016,INGREDION INC,2011,2011-12-31,N
66016,INGREDION INC,2012,2012-12-31,N
66016,INGREDION INC,2013,2013-12-31,N
66016,INGREDION INC,2014,2014-12-31,N
66016,INGREDION INC,2015,2015-12-31,N
66016,INGREDION INC,2016,2016-12-31,N
66016,INGREDION INC,2017,2017-12-31,N
66016,INGREDION INC,2018,2018-12-31,N
66016,INGREDION INC,2019,2019-12-31,N
66016,INGREDION INC,2020,OK,N
66016,INGREDION INC,2021,2021-12-31,N
66065,UNITED RENTALS INC,1997,1997-12-31,N
66065,UNITED RENTALS INC,2020,2020-12-31,N
66065,UNITED RENTALS INC,2021,2021-12-31,N
66290,STEELCASE INC,1996,1997-02-28,N
66290,STEELCASE INC,1997,1998-02-28,N
66290,STEELCASE INC,1999,2000-02-29,N
66290,STEELCASE INC,2001,2002-02-28,N
66290,STEELCASE INC,2002,2003-02-28,N
66290,STEELCASE INC,2003,2004-02-29,N
66290,STEELCASE INC,2004,2005-02-28,N
66290,STEELCASE INC,2005,2006-02-28,N
66290,STEELCASE INC,2006,2007-02-28,N
66290,STEELCASE INC,2007,2008-02-29,N
66290,STEELCASE INC,2008,2009-02-28,N
66290,STEELCASE INC,2009,2010-02-28,N
66290,STEELCASE INC,2010,2011-02-28,N
66290,STEELCASE INC,2011,2012-02-29,N
66290,STEELCASE INC,2012,2013-02-28,N
66290,STEELCASE INC,2013,2014-02-28,N
66290,STEELCASE INC,2014,2015-02-28,N
66290,STEELCASE INC,2015,2016-02-29,N
66290,STEELCASE INC,2016,2017-02-28,N
66290,STEELCASE INC,2017,2018-02-28,N
66290,STEELCASE INC,2018,2019-02-28,N
66290,STEELCASE INC,2019,2020-02-29,N
66290,STEELCASE INC,2020,2021-02-28,N
66290,STEELCASE INC,2021,2022-02-28,N
66446,QUANTA SERVICES INC,1996,1996-12-31,NA
66446,QUANTA SERVICES INC,1997,1997-12-31,NA
66446,QUANTA SERVICES INC,1998,1998-12-31,NA
66446,QUANTA SERVICES INC,1999,1999-12-31,NA
66446,QUANTA SERVICES INC,2000,2000-12-31,NA
66446,QUANTA SERVICES INC,2001,2001-12-31,NA
66446,QUANTA SERVICES INC,2002,2002-12-31,NA
66446,QUANTA SERVICES INC,2003,2003-12-31,NA
66446,QUANTA SERVICES INC,2004,2004-12-31,NA
66446,QUANTA SERVICES INC,2005,2005-12-31,NA
66446,QUANTA SERVICES INC,2006,2006-12-31,NA
66446,QUANTA SERVICES INC,2007,2007-12-31,NA
66446,QUANTA SERVICES INC,2008,2008-12-31,NA
66446,QUANTA SERVICES INC,2009,2009-12-31,NA
66446,QUANTA SERVICES INC,2010,2010-12-31,NA
66446,QUANTA SERVICES INC,2011,2011-12-31,NA
66446,QUANTA SERVICES INC,2012,2012-12-31,NA
66446,QUANTA SERVICES INC,2013,2013-12-31,NA
66446,QUANTA SERVICES INC,2014,2014-12-31,NA
66446,QUANTA SERVICES INC,2015,2015-12-31,NA
66446,QUANTA SERVICES INC,2016,2016-12-31,NA
66446,QUANTA SERVICES INC,2017,2017-12-31,NA
66446,QUANTA SERVICES INC,2018,2018-12-31,NA
66446,QUANTA SERVICES INC,2019,2019-12-31,NA
66446,QUANTA SERVICES INC,2020,2020-12-31,NA
66446,QUANTA SERVICES INC,2021,2021-12-31,NA
66684,SODEXHO MARRIOTT SVCS INC,1996,1996-12-31,NA
66684,SODEXHO MARRIOTT SVCS INC,1997,1997-12-31,NA
66684,SODEXHO MARRIOTT SVCS INC,1998,1998-08-31,NA
66684,SODEXHO MARRIOTT SVCS INC,1999,1999-08-31,NA
66684,SODEXHO MARRIOTT SVCS INC,2000,2000-08-31,NA
66708,BROADCOM CORP,1996,1996-12-31,N
66708,BROADCOM CORP,1997,1997-12-31,N
66708,BROADCOM CORP,2001,2001-12-31,N
66708,BROADCOM CORP,2002,2002-12-31,N
66708,BROADCOM CORP,2003,2003-12-31,N
66708,BROADCOM CORP,2004,2004-12-31,N
66708,BROADCOM CORP,2005,2005-12-31,N
66708,BROADCOM CORP,2006,2006-12-31,N
66708,BROADCOM CORP,2007,2007-12-31,N
66708,BROADCOM CORP,2008,2008-12-31,N
66708,BROADCOM CORP,2009,2009-12-31,N
66708,BROADCOM CORP,2010,2010-12-31,N
66708,BROADCOM CORP,2011,2011-12-31,N
66708,BROADCOM CORP,2012,2012-12-31,N
66708,BROADCOM CORP,2013,2013-12-31,N
66708,BROADCOM CORP,2014,2014-12-31,N
110685,L3 TECHNOLOGIES INC,1996,1996-12-31,N
110685,L3 TECHNOLOGIES INC,1997,1997-12-31,N
110685,L3 TECHNOLOGIES INC,1998,1998-12-31,N
110685,L3 TECHNOLOGIES INC,2003,2003-12-31,N
110685,L3 TECHNOLOGIES INC,2004,2004-12-31,N
110685,L3 TECHNOLOGIES INC,2005,2005-12-31,N
110685,L3 TECHNOLOGIES INC,2008,2008-12-31,N
110685,L3 TECHNOLOGIES INC,2009,2009-12-31,N
110685,L3 TECHNOLOGIES INC,2010,2010-12-31,N
110685,L3 TECHNOLOGIES INC,2011,2011-12-31,N
110685,L3 TECHNOLOGIES INC,2015,2015-12-31,N
110685,L3 TECHNOLOGIES INC,2016,2016-12-31,N
110685,L3 TECHNOLOGIES INC,2017,2017-12-31,N
110685,L3 TECHNOLOGIES INC,2018,2018-12-31,N
111864,COGNIZANT TECH SOLUTIONS,1996,1996-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,1997,1997-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,1998,1998-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,1999,1999-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2000,2000-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2001,2001-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2002,2002-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2003,2003-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2004,2004-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2005,2005-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2006,2006-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2007,2007-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2008,2008-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2009,2009-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2010,2010-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2011,2011-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2012,2012-12-31,NA
111864,COGNIZANT TECH SOLUTIONS,2013,2013-12-31,NA
